accuracy,response_time,attempts,completion,hint_usage,recent_performance,difficulty,game_type,memory_score,attention_score,engagement_score,fatigue_proxy,recommendation
0.5488119325646807,7.921264612048626,4,0.8031440095857599,4,0.31011075674652,5,2,0.4293764257374521,0.4577804881648261,0.5026480758028495,0.5314488259831808,2
0.6187113711184655,7.383506398215032,4,0.8694317362602856,2,0.612523651632571,5,3,0.5924810200914056,0.7878425285559284,0.8749867352246317,0.3140405033118653,1
0.628572772118864,6.593216396573251,3,0.7864530899336468,3,0.5947609992916986,4,2,0.41246641761742575,0.62032448818784,0.6897347825782114,0.41503895119290646,1
0.5489120462125501,7.804572668129708,3,0.8571357608302502,3,0.6001499132107491,3,1,0.5192231980251855,0.3493406845308842,0.47771731359806346,0.3941618615437792,1
0.6707457923333919,6.553824012494457,2,0.7323709809862099,2,0.7867984686476903,1,0,0.6608745480970715,0.44947933891171465,0.6403516481168496,0.37418694712406375,0
0.46504744700189454,7.950739140712107,4,0.7169390679977199,4,0.45451776189376913,2,2,0.35730302547184334,0.5403955722515826,0.49959447391397627,0.5512810317058824,4
0.45794234642677617,8.499854634624448,6,0.6417072894722925,4,0.4904076818775393,3,1,0.7166726021617575,0.8075096605126406,0.6689974271629698,0.3583902281664299,4
0.99,3.9733184331937297,2,1.0,0,0.99,1,0,0.9751284742515215,0.7767428317749685,0.983335335030319,0.03391488987502403,0
0.8876508481640762,5.9227569032529574,1,0.9321611693974443,1,0.8084540846067497,5,1,0.525103945270609,0.6004227705740012,0.8917999680509803,0.19110745081645045,1
0.5226040146004949,7.997814041471582,3,0.6531369436938878,3,0.1649860932680729,1,2,0.43104766297223457,0.46927536392652314,0.5287225397918947,0.5420723623856444,3
0.7914185902083541,5.446336950833332,3,0.7847928195311311,2,0.6265438972087829,3,1,0.7252114763207052,0.7846335134243236,0.8868854122989585,0.2596777224361605,0
0.6788995415136416,7.147702145519925,3,0.8849880899338315,2,0.7081628233133657,5,2,0.6651428935493628,0.6851200045716987,0.6671744985926912,0.37142095809477454,1
0.6035990230072725,7.371529273886979,4,0.674358904163447,1,0.3850789396020715,4,2,0.4946160949580289,0.555735064447941,0.4678451618870787,0.5562892594890697,3
0.4626300153696367,9.338292201733609,2,0.5874325351111752,4,0.4157233386820606,1,3,0.5508235496570892,0.4731287381977348,0.6736852061070654,0.47385897575975167,3
0.48990304061023904,8.025957891574434,3,0.7060625008433067,2,0.7591482294955303,2,2,0.47718180312832215,0.6776902894585682,0.738228099222566,0.25626509944396564,3
0.6637408492816196,5.882874232994216,3,0.7138766229632004,4,0.6157893454143676,3,1,0.7356972267894151,0.7677799426085589,0.6647017320227453,0.2055887603593185,1
0.27994401798790347,10.011573914765835,6,0.5927672819046508,4,0.31283255743606664,2,3,0.46902287327246384,0.47012226860754014,0.470026525109357,0.5361322313337318,4
0.99,3.7995111115092777,2,1.0,0,0.99,3,0,0.99,0.99,0.9358008802895545,0.06849880363679534,0
0.607979512219254,6.92260086056912,3,0.7198181317536383,3,0.5070967893160822,4,3,0.47986845931637256,0.48634585989547885,0.6522410880863303,0.547803482141014,2
0.28571237780058306,8.88029570113937,4,0.5974312103233747,2,0.29634062535784517,3,1,0.4411660516949245,0.41708191795512756,0.3942253809594154,0.7580204054385338,2
0.7052006703326525,6.01846325937696,3,0.7689106607464363,1,0.49948606426992415,1,1,0.5883497451229537,0.79152560859161,0.5813500596902205,0.2302067548425722,0
0.5265299780075136,6.408258329876226,3,0.9796501388944476,3,0.5043048092927811,1,0,0.6652323120627199,0.5980707399699801,0.7210172934621973,0.13502114591321243,1
0.725394235426728,7.355697747677214,4,0.8528199311034651,1,0.7168750634998371,3,0,0.7165762967807844,0.7016586364798781,0.7839699110999482,0.263124083481582,0
0.6412461581012978,6.853728654360169,3,0.8870153990829904,1,0.7925144657368973,5,1,0.7102809388480339,0.829183382836964,0.6821776129820764,0.23048258701972382,1
0.8949912358162415,3.9464733831205607,1,1.0,1,0.99,3,1,0.9853631871914439,0.99,0.99,0.01,0
0.5646009100991334,6.971138387432523,3,0.6768228937995425,3,0.4530034822367621,4,1,0.4780808287874986,0.35426289650788345,0.4662065675488679,0.6223582612383849,2
0.413311612340033,9.467796505577963,4,0.7479142465607695,3,0.3003844023606983,3,3,0.546125101298906,0.4812286551483015,0.435077042434505,0.6315601814118359,2
0.8032087271492939,6.103194382810772,2,0.8334743222878942,1,0.8960888103585588,5,3,0.8778895255352948,0.869062195456623,0.7227998268155258,0.20291647990889508,0
0.5085395562221908,9.539983666093981,4,0.6847306697995734,3,0.3637206767881408,3,0,0.394216357356347,0.6110909337740539,0.541220218168287,0.41836934623416516,2
0.22258201375303344,9.309029426568047,5,0.5459693114732078,3,0.3068619384411164,1,0,0.39188502181736296,0.4947548528300971,0.5859963653135357,0.562486495417305,4
0.5084650372391915,7.711347016609392,3,0.717389374536599,3,0.6659812555399776,4,2,0.4923108793878264,0.6485304964176246,0.7821520490057013,0.30269193460619537,3
0.7895995172302991,6.92457457566979,1,0.9867124015373282,1,0.7423167626390126,3,3,0.6889344909937988,0.7695333553858167,0.7280622229092159,0.24792531439509505,0
0.983489591477151,4.8555846302424,1,1.0,0,0.9855695303123412,2,1,0.9420585402928388,0.8664499120472527,0.9808015219654247,0.012173093144778,0
0.08152562877809993,11.669242740169405,6,0.654185317879162,4,0.2843793118631226,1,0,0.3738335860283946,0.4825760636547829,0.4141810937319542,0.6532791105448019,4
0.8765793527279869,5.057196220707012,3,0.9677458617634752,0,0.9324665898524995,2,2,0.92809078489179,0.6746528420566379,0.6997728145075919,0.2954593869718029,0
0.45511559983944727,7.830047370815356,4,0.765926826239211,4,0.6138405168496586,1,2,0.512987877121488,0.571750732243635,0.6502029013666185,0.4774347880960127,4
0.99,4.5935410009654305,1,1.0,0,0.99,4,2,0.99,0.953002172738003,0.8826689106300168,0.10650339439868994,0
0.4928265111120204,6.9300325058580565,3,0.7861291873047428,3,0.4043415166524698,4,0,0.5136588277633316,0.6165955208142042,0.7887008468246528,0.25891718993270674,1
0.47326333009039284,8.539238275753679,4,0.6485856276542797,3,0.40075662761106157,2,2,0.4234712883109034,0.3969435789103459,0.3768498341721233,0.6524445114938733,4
0.8244507216906922,4.269410571448222,3,1.0,0,0.8976427667486753,2,3,0.7283561088028154,0.7526875797803875,0.8040144908707493,0.16333335048488168,0
0.43084588898874954,8.754422338688158,3,0.6519720084296692,3,0.3129944702834134,5,2,0.3456849793694001,0.4859466253645917,0.5071090293150873,0.6849805855874713,2
0.5828775610863883,7.641041123251353,5,0.6490144012596755,3,0.5489465810436152,2,1,0.7382211241195522,0.5503323156090084,0.4848322462055069,0.5572373736429798,3
0.30341258547201827,8.819462132653735,5,0.6047168808247534,5,0.4701619981215896,5,1,0.5167477527490575,0.5057043672556805,0.5958130050695203,0.5727037551198789,2
0.4195475856880182,8.611117798547664,4,0.675378981795341,4,0.3367490953894719,5,3,0.56855635772396,0.43281345737927346,0.32976771037471975,0.7228657545402644,2
0.9703699270876297,2.7754629778132553,1,0.9734266190176568,0,0.99,3,0,0.99,0.910017449717984,0.9425071980804913,0.04224186984432,0
0.3789159344847029,8.625312260389558,5,0.5268218992030426,4,0.12925738016095734,5,2,0.3978141315278845,0.45150719882790746,0.24004050280283135,0.5894944884504172,2
0.4903315472276813,8.2414269749501,5,0.6714118852905668,3,0.48630732820434774,1,1,0.4978456879826221,0.6232196591561829,0.6621229001087108,0.41236684277289587,2
0.6145037647611153,6.65542354166646,3,0.9110329045046239,2,0.789312422766493,2,2,0.5720354684375841,0.7129949996209756,0.861238554513156,0.15375277756210792,0
0.7498285161491575,6.665807379706276,2,0.9418445507645304,1,0.5994202470403344,4,0,0.7146319171829317,0.7396128800324587,0.6392459155295349,0.2535109690812237,1
0.9203171571898425,4.55186301423069,1,0.8917868459982422,0,0.6888442823337713,1,0,0.7296289620120227,0.6969967427624203,0.7044565679111314,0.15566254588753123,0
0.9382242040269404,2.658004174718302,2,1.0,0,0.8434896230789313,1,1,0.7601003107778075,0.921435214361709,0.8927201739178222,0.049632983204943686,0
0.4776422174669691,8.661068986286612,3,0.7681296755411534,2,0.2909356220695795,2,2,0.5188066399813347,0.5679973574773834,0.5992092303367592,0.4495648569643127,4
0.6883399997133717,6.822304243437376,3,0.7450122472372832,2,0.7477857158800332,1,3,0.5351203050277106,0.5974576598761709,0.9251310052074322,0.25882271898275067,0
0.34046064335076,8.08318068230019,5,0.4426302214019353,4,0.2573816065096671,3,3,0.3664862802648093,0.3626279580829243,0.37933125554186536,0.7339848245535886,2
0.273061908179965,9.38755650257434,5,0.538289592134825,5,0.35678291433872844,4,0,0.3682879514435479,0.3773561180264441,0.5699270738963254,0.6194202418155976,2
0.8129724016645956,5.255755965622047,1,0.9292323492496591,0,0.7404831334457136,1,3,0.7482706095568543,0.7332420145820461,0.99,0.09504877613741416,0
0.99,2.213183112828076,1,1.0,2,0.8836354604027752,3,0,0.848045276192979,0.9751318401487483,0.9740756917040035,0.14130463597279677,0
0.6058838034159868,6.59009392315277,5,0.7493531258494862,1,0.5861340241870593,2,1,0.6618464319664906,0.8396630587968554,0.7836366629810836,0.33233240011694604,0
0.3634394453567706,10.901214003793793,6,0.668215595211105,4,0.22624562193464415,4,1,0.520409072745176,0.3171625786735563,0.41874712756381993,0.5548024865273624,2
0.6652810535200498,7.932472670003939,3,0.7546038411863379,3,0.7580900665122535,1,3,0.711957561699711,0.5198878225790508,0.7524232279074113,0.3823182717565248,0
0.7291941227074855,5.876412166610456,3,0.8562763423333113,1,0.802230914423971,2,1,0.6403334482414744,0.5624679526580709,0.6218283098110479,0.3047552073163672,0
0.6582640273233019,8.240811807574216,3,0.8015760186639797,2,0.6666348141383207,5,3,0.5913222995086658,0.709628327265303,0.7063667373958553,0.3699330761500039,1
0.5064156790236561,7.23593683273029,4,0.7780216178278219,3,0.6556583302142779,4,2,0.43817945986020185,0.38044023361056134,0.5084258338559583,0.4168464858757529,3
0.8137731968596804,6.0505579432264165,2,0.9269003372072415,1,0.915390800238954,4,1,0.6305826155034032,0.99,0.8348755480852665,0.06555077736660482,0
0.45371976821852844,7.118897098198858,3,0.8053016053498763,3,0.7826110044380323,5,2,0.5036388105040301,0.6599153651856012,0.768554558457657,0.21685000462888926,3
0.651002577365597,6.678391163021607,2,0.8100175949700896,3,0.7981758492017641,1,3,0.7312131958744648,0.5435887420566974,0.7555420240775026,0.2406851753105394,0
0.6918412558838432,4.9987488993193985,3,0.8418756005544522,3,0.6179218483460808,3,2,0.7647661206049374,0.7474558856034421,0.6338514120670241,0.34663800621167945,1
0.43764687247694634,9.112302764181212,3,0.7417865395999306,2,0.5300740194550326,5,2,0.5962629039331592,0.7329038228693961,0.744077074793365,0.40330304710463877,2
0.7766946760306738,6.206985418915988,2,0.9132982668248909,0,0.8915396598400931,1,1,0.729360520714733,0.5960110555583107,0.8547364856200832,0.15737524279194143,0
0.5446502561716378,7.592232876684478,4,0.8423516048860443,1,0.5203181675044584,2,1,0.5310837183769052,0.6281480312733698,0.5916722839037193,0.26046664327407265,1
0.2527538486182511,11.350447673477046,5,0.5870627750403287,4,0.30028187897035336,5,1,0.5039779775727841,0.5947308805193321,0.4089363654943098,0.7021916952160204,2
0.8580153641830994,5.672267693169139,1,0.9903553398777656,1,0.8591010349284965,3,0,0.9499570296129115,0.7943739508495514,0.9017722208806707,0.0455310750238284,0
0.901562102310672,5.139753996024986,2,1.0,0,0.8517558147039983,5,1,0.6495833832712398,0.6885479502133907,0.7830420046558172,0.1544354662523345,0
0.963135994087456,4.718264186106522,1,1.0,1,0.8236342799651839,5,1,0.7483744572624469,0.9009243609280554,0.8931897546974894,0.01,0
0.9227491642540273,4.444916963945167,2,0.8596233607544947,1,0.99,4,0,0.9150027801297937,0.9276522742855189,0.8963843901889474,0.13689536081912543,0
0.8017360012677412,6.280099358526623,1,0.8372099523784376,0,0.629978518402137,4,0,0.6109721724264626,0.5338459026882099,0.6453311230910688,0.311526857137833,1
0.7520664877875353,6.0926978036987505,3,0.7559833470705698,3,0.6868574152603769,4,3,0.6149449368462678,0.5370170663825101,0.6297369097031396,0.4410117145414091,1
0.5873145677834268,7.680364934996044,3,0.6720897542531148,3,0.56719882030447,1,3,0.5219078586717169,0.49601894615000086,0.5815047909733017,0.5260375884979993,3
0.7108947852039211,5.549934943321014,3,0.8074899071902748,2,0.628997362406223,4,2,0.604620920077467,0.7835428854218366,0.7764352263109353,0.3682842764106601,1
0.6758406153023918,7.385238153414959,4,0.7955335916961408,1,0.5407307893158814,4,1,0.5687836603262029,0.6903902113250099,0.7129140402281786,0.30765531008161723,1
0.6056990561456428,7.598278056087338,5,0.6999719975362012,2,0.7163431725416853,5,3,0.8884898686637743,0.8648312094987382,0.8171850341561062,0.29105039202546934,2
0.8765666507477412,4.409242219887548,3,0.7822354377523407,1,0.7916460751975284,5,0,0.5346288179643193,0.778200851301638,0.7517778475933725,0.1728641679169537,0
0.5777199837016659,5.984905459682227,1,0.8491383013207174,3,0.5922270186434796,5,2,0.6274720815589292,0.7625847032392725,0.6285574837361797,0.2896601367671209,1
0.5258910991961294,7.995345784011853,3,0.6686350403323363,2,0.6212283862066108,1,0,0.5634734819084144,0.3850264882127112,0.39624721015066205,0.5042349628643263,3
0.772052199692035,6.2007448590595775,1,0.6763691605536892,2,0.7717691105287168,1,1,0.7175046872178698,0.5256321850930813,0.7966237876930319,0.31012556351472953,0
0.5969691802679393,7.277050036721802,3,0.7088945967495254,1,0.6716079612631071,1,3,0.5620145601781433,0.7076033823421096,0.7877298532180778,0.3332829757564497,0
0.24494601048705786,10.4584486070005,3,0.5842047718701273,4,0.31545600289635634,4,0,0.5198373399320737,0.4437646816740144,0.5270308244548999,0.7363418599618834,4
0.6390948015081911,5.2962345443176435,2,0.7199075362176973,2,0.5970411372604428,5,3,0.6707866013983326,0.5366348867191083,0.5339770167028303,0.3306622536583261,3
0.41630074495111447,10.401445417311306,4,0.8098390191001577,3,0.5203816252360268,5,0,0.5144640134591209,0.5860573346925829,0.6372949960745072,0.34950521425104264,2
0.5643708578404955,6.112725027547553,2,0.8057784027558322,2,0.6414149945540941,5,0,0.7948156891136665,0.7269263781416414,0.7522674820521263,0.39195720010428053,1
0.7819059943491259,6.316659467081879,2,0.808652361138561,1,0.7619938539585567,3,1,0.6314345882190252,0.7573600461945417,0.8318003922749889,0.3353616092675994,0
0.5242680828197585,7.698647097623088,3,0.7327645256973215,5,0.40429003413782816,5,3,0.4495115972027317,0.503912241588161,0.5510753647548617,0.46749075090588593,2
0.5362725431581085,8.411451729252853,3,0.6187270248139197,3,0.38341104713648866,5,1,0.4843152216733461,0.5894253240937178,0.46135903386507504,0.6698122147988618,2
0.5557015192538022,7.763001434141582,3,0.7854227357841934,4,0.4712595586843462,4,0,0.3692677659174293,0.5509896084906627,0.5188261524047443,0.47268154274194696,3
0.6759741791021898,6.400312800301837,3,0.7925603460564966,3,0.4259055537945454,3,2,0.6179040000566127,0.664326528057567,0.5304016173502832,0.4849191835274841,3
0.863356870636581,4.6254122465378105,1,0.8315382253580277,1,0.8410200731022011,4,2,0.8455834886701268,0.7147544760793835,0.7339648734638267,0.22093398216825202,0
0.6938836815665784,5.2908299743989256,3,0.8672850779737343,3,0.6993080591409946,3,0,0.6985940491425812,0.6131650599326096,0.6563539970498392,0.3666992419299187,1
0.608195869692592,7.95853247049358,4,0.7222556696788959,3,0.7231220659070481,4,0,0.6643298707338441,0.6781649985068765,0.7888670745405024,0.3726629210401326,1
0.5338954261179828,8.274203051972101,5,0.6970093233593605,3,0.4840642532080188,5,0,0.49724534191550535,0.39092261856696686,0.3995456786041556,0.5133421277130998,2
0.4031321566597114,8.59630780398166,6,0.654396243344024,5,0.3363396636121707,4,2,0.45582004444698465,0.6707358388953135,0.33949610326291196,0.6680965480104368,4
0.6501226322728999,5.481796405681029,5,0.5921117517693949,1,0.6342147674624383,1,0,0.625354057581248,0.6074717961384019,0.6227301501345379,0.4047681718858964,1
0.7183569715117032,4.370343704577216,2,0.8179380107288373,1,0.8054173342324402,3,2,0.8445723651067708,0.6804617354973027,0.76841597515772,0.2670216762642694,0
0.3016520131992595,8.550917296535458,5,0.42180056928623477,5,0.06814848254682979,2,0,0.22586524683212436,0.22319483835239173,0.3153600017172792,0.6725554188007419,4
0.8995368555254556,5.0107673493954445,3,0.928220596357002,1,0.99,1,1,0.9549144397419727,0.7993630641488889,0.8209055135678776,0.09826138761921732,0
0.3132766247102137,9.648361721332515,3,0.4977232519592458,5,0.1927601021360233,4,3,0.3409478894701249,0.5390437480316652,0.3824264662525872,0.6410245632003848,4
0.339863669844381,10.044377122770397,4,0.5556441294268293,3,0.27236427517827644,4,2,0.2020026458156781,0.5008353761077392,0.36330488768551933,0.5991889119586362,2
0.7232797630090826,5.3276628556852215,2,0.8850511223477204,0,0.6118784967335904,3,0,0.40823143954611585,0.7160678371617116,0.7314536874386423,0.15720589666397722,1
0.8889384329894471,4.401942789316426,1,0.9683196519735109,0,0.9462839501997217,1,1,0.99,0.7355894019143228,0.8764885870083039,0.15152140118608315,0
0.3995873074459785,9.791701835505535,5,0.5929563662247663,3,0.32698909345884203,2,2,0.38411569413862956,0.42772796456480733,0.36942786796038923,0.5741427168213369,2
0.4725424459663502,6.815239036751348,3,0.6841696179205979,3,0.6517024994798676,1,0,0.6518870349827448,0.727437649320486,0.6262786502482224,0.47590507824149136,1
0.1724003047643336,11.529982038935199,6,0.5056855404143485,4,0.20993872378793083,1,2,0.2953636635447663,0.4041713366767642,0.41682400809465064,0.6280653823771839,4
0.8487519504775201,3.755499291369053,2,0.8653245942505111,0,0.99,3,1,0.9211916835371776,0.9001427291554427,0.9593608447223968,0.130963725062432,0
0.6781390335212665,7.30890177995662,2,0.8769984169002542,2,0.7545277924615498,1,0,0.594638968950494,0.7010041378153434,0.8832015063695304,0.2984487206327019,0
0.7076269147273438,4.664922955181741,2,0.8891185020481431,0,0.9107296250569494,1,2,0.9062673257892013,0.8084048184690924,0.8386982258581226,0.08273254934119066,0
0.5816749547367681,5.94380436490986,3,0.8440717433131226,1,0.557963715332108,1,0,0.657656284240139,0.5412369328538511,0.5713590983676751,0.3483873680044788,1
0.510242964664559,8.285257840630997,4,0.7609929592011955,2,0.9270853449274657,1,1,0.99,0.6795597868090475,0.7533350550537313,0.17827889923310347,3
0.45099473926167244,9.49268875994563,3,0.47245591711936624,5,0.526163298789885,3,2,0.49750893669732676,0.5247694323057176,0.4649475111424052,0.6907163627990094,4
0.47444654096809735,8.576048152174167,2,0.7667291035883368,4,0.6006097302855785,4,1,0.7008195250795465,0.6232294067034175,0.7210642339344998,0.2278978507064664,1
0.3043843639673568,8.597824149832507,4,0.5751459171572095,4,0.4864082092958457,2,3,0.5230070052176223,0.3924437522660952,0.3246393976923848,0.6133055114804056,3
0.47243686088739517,8.11835621847691,4,0.7347537309385697,5,0.3394400987327441,5,2,0.3408139385760106,0.3728390712943116,0.5513324979315809,0.5022814427528108,2
0.8660995461029448,5.175264895682185,2,0.8922743632654516,1,0.8784814133708676,4,1,0.7905112955942457,0.9069144682968164,0.7927334600978311,0.2027767206305962,0
0.571148593903482,8.260735046208774,4,0.8133639443308792,2,0.5985461196210071,2,3,0.5329117411160511,0.7926199871937435,0.618309481335083,0.327582413808845,1
0.5692549259193365,6.898771650411495,4,0.8078028050800782,2,0.6302008043616039,4,0,0.4071182745665231,0.4698618319673351,0.6382278305623411,0.27895259343737644,1
0.5748785260322359,7.192184843388868,3,0.8944634551181081,2,0.6960536147109642,3,2,0.5225736884562527,0.6313155135226607,0.7603335776140707,0.2810163095754862,1
0.30653728988603157,10.163342028360969,4,0.647994190574937,5,0.3935540039209319,3,2,0.4274496354647409,0.4698071283812378,0.5341815471049611,0.5160569989631413,2
0.6494533394857327,5.244172224533006,2,0.7850219105794,1,0.8323262141552078,1,0,0.42700162601826186,0.6521901670177475,0.845564656014106,0.1889404900871883,0
0.6407212757116613,6.702750268460253,2,0.756079372028804,2,0.6349171734034358,4,1,0.5145038303489107,0.6094659415502235,0.6501293104304752,0.18341099519630552,1
0.6512677088121664,5.807035336638677,3,0.7494766304743593,2,0.9162711119441043,3,2,0.7761697748957684,0.7623979720636852,0.6988029576612609,0.39197165969205633,0
0.6720753458521185,6.2713729722289875,3,0.8494778017412463,1,0.8773338023610073,3,2,0.7307977063144645,0.7153298799634068,0.752108671986706,0.22464098633106033,0
0.8516836471389674,5.257847674466056,3,0.9111509218909194,2,0.99,3,1,0.8869331433587843,0.9435917017929351,0.9772470155382116,0.203356825276152,0
0.99,4.6532862308743415,2,0.8471882817345772,0,0.99,2,2,0.9622043466436877,0.9685111220477054,0.99,0.12805505989815297,0
0.8830945627084169,5.096771165265562,2,0.94560021822002,1,0.99,5,3,0.8174147816365891,0.894459677661439,0.9698412240218405,0.01,0
0.38859288138186365,7.60720615904312,4,0.7903213874691595,3,0.3086191809977683,5,2,0.40396638635260207,0.45150902298116397,0.5307464670263244,0.4921602726807565,2
0.318590020065973,8.59261541249429,4,0.4747047594508629,3,0.32066179155590574,1,0,0.5420358687125537,0.4076631244598662,0.4266135863872459,0.7062372801256271,4
0.5490041755298452,7.375571084818996,4,0.7035642208239984,3,0.8211402871220446,5,2,0.7139246956020494,0.46650691608019085,0.6888168296957851,0.37900961760481783,3
0.99,3.246706810578803,2,1.0,0,0.99,5,2,0.8949267871067972,0.8458635337713513,0.9501070110885228,0.013383883331153751,0
0.6439171157309943,6.918445490714063,2,0.9519499953597351,1,0.6016665060457189,4,3,0.46270474143134793,0.7839333756775179,0.8978030269149982,0.18913928795878177,1
0.5657205843924284,8.25816207054589,5,0.706241980179851,3,0.6834237585656213,5,0,0.7369874317841245,0.49631960905194783,0.5716528538087736,0.4021570615500464,3
0.4515446269563552,7.2851184742406,3,0.7644028897421058,2,0.7268007989843303,2,2,0.6738792133771803,0.58953928828822,0.557126308626016,0.43284955174460726,3
0.694307579637708,7.753006597371668,2,0.8327659502097025,2,0.6650339061776502,4,0,0.6389557994127028,0.7391117895189575,0.5430287900288997,0.3316888649094475,1
0.38081620349304457,10.0041088308412,3,0.7982418796210977,2,0.5703442640436747,1,0,0.5968439367306551,0.5573616643885081,0.5130184237865776,0.5000184760658586,4
0.9474064735774338,5.906374400549794,1,0.9807537042617688,1,0.9812773551501159,4,0,0.9296446975376198,0.9553901178083978,0.99,0.17722362128992242,0
0.7290537164184454,5.147236770325076,3,1.0,1,0.8859049208335003,1,3,0.728368732774966,0.6904661063230947,0.7921367842505326,0.26166108973352653,0
0.2501293871709107,11.00769376722798,5,0.5906846873717083,4,0.23582527472941814,4,1,0.3317272819158247,0.5787868425653047,0.41684740955436383,0.5841862027179547,2
0.5313001592686181,6.477766299104899,4,0.8806336875175346,1,0.45464019208262363,4,0,0.3758248110324507,0.3920318955690961,0.760500702677892,0.13227454413492656,1
0.9128121628411554,3.838600199265179,2,0.9606206650844278,0,0.99,5,1,0.9141501718748812,0.9150604686379902,0.9315574873255507,0.21193848101141977,0
0.399069541853828,9.168415671691482,4,0.6678280721505923,3,0.4461942822198579,4,2,0.5804191723167786,0.5677514587136034,0.30623371189107557,0.5171428510262742,2
0.3888763333385244,7.802126419519956,3,0.6106972391523704,3,0.5261968417929578,3,2,0.4844205471415658,0.6695119786738174,0.7863761639895408,0.25540103207694714,1
0.4443989670395019,6.699931098363506,4,0.6546019392474055,4,0.4294270817204904,2,2,0.4138214544629791,0.47616573247997246,0.48906810363597764,0.5657109751756859,4
0.6270654380313591,6.862387840811013,3,0.7733375297352574,2,0.7061802578051213,4,1,0.7014638516569832,0.7132125978289173,0.8102668501033954,0.18816566180002275,0
0.4290682076766765,9.770071524511252,2,0.71018124748074,4,0.3152348154806902,5,3,0.3981994552770829,0.5697123733482069,0.48508650232408607,0.6411964700151751,4
0.3972047702548696,7.937601366114951,4,0.5439550844661174,3,0.4789627083841482,2,3,0.3406980258553592,0.5731741685097718,0.6100741150049743,0.6148207186585014,4
0.2575086208226161,10.815132575893394,5,0.6526663582711764,4,0.34867979621478146,1,0,0.24200022555405623,0.6058753913569646,0.43192778318683744,0.561483300123105,4
0.42446495518216854,10.670636757030714,4,0.7134329126456556,4,0.34346470331511625,5,0,0.3017641692312324,0.42815041244082575,0.41885622544921325,0.6434851014158924,2
0.8406307834545865,5.81737060077198,2,0.8700016700996366,1,0.8329088072402119,2,0,0.8949876277393205,0.8976840654650581,0.9667576919515479,0.08337130437005474,0
0.7190407208561787,6.489581403370238,2,0.9430620932653007,2,0.5665666766894245,2,0,0.601501853574033,0.5489172527611396,0.6659683616857132,0.37735157065753594,1
0.9454361256574927,4.241751204157817,1,0.8958994674361701,1,0.99,5,2,0.9557029820104409,0.913877066200321,0.99,0.07387394241566936,0
0.3202471019627382,9.517906391392438,5,0.6333742979967195,4,0.49006812264074207,1,1,0.43626993005640397,0.4329619763419679,0.5444194219522152,0.6145019006584748,4
0.30970859055458355,9.741181675476573,5,0.534176086436917,3,0.2072208773873967,5,2,0.2811566519085312,0.5155970430618094,0.47410459531605775,0.6655019506260965,2
0.6418932935390503,7.077381769961017,3,0.8455228413579224,1,0.74077808285358,2,2,0.6316942141866753,0.6718585505729014,0.6028425803073982,0.18679843898611867,1
0.4825284736419381,8.856908360274614,3,0.7057602207869482,3,0.39767224956690866,1,3,0.49270041421915955,0.5543474928488813,0.6462803912591797,0.5535744163439118,4
0.580097971236666,8.201326186025645,5,0.6974494448116254,3,0.5857779180142105,2,1,0.5347212638162403,0.7634622191154871,0.7184612819451566,0.3021985561079853,0
0.6372489534187529,5.783069619744252,3,0.822958149905204,2,0.7167920029124745,1,1,0.5420865311400287,0.7295765093885898,0.7178114786465631,0.34581919706293274,0
0.8963507551447861,4.101270212794799,1,0.8549553411707758,0,0.913155161212904,1,3,0.9014804076453415,0.8716092613997264,0.8394670126226207,0.043285572739472006,0
0.4781401965208757,6.472158453285752,4,0.7137798687083761,3,0.3736801362016262,5,3,0.47024260998241885,0.16853258541993937,0.4973195046277238,0.4344191981797745,2
0.5158987935022988,7.058470726341368,2,0.7912942502725434,2,0.44479883335148324,4,3,0.5090404563831091,0.34519049112542805,0.46273602871959774,0.4729112013974548,3
0.403632038726574,8.456003302273528,3,0.6824072223203523,4,0.17583277165548092,2,0,0.35240639072593594,0.33286991813349326,0.40156721714151444,0.6843201376202206,4
0.7262979205703146,5.716263729824394,3,0.8274776463264962,0,0.5025241610478804,4,3,0.6677835911396195,0.7665035346740833,0.7489274541316535,0.24442505682965704,3
0.7378050603312161,4.55787081393748,2,1.0,2,0.8609063968025376,3,1,0.8573157736866831,0.9139870332983849,0.8730175535458966,0.06745780421418757,0
0.6215929404481755,6.820093236828823,4,0.7806194711281763,1,0.6983466315682858,4,0,0.7508981155816431,0.7902947290509745,0.6400871339636288,0.2771010414699651,1
0.5801904636896469,8.961145608593993,3,0.777967324764061,1,0.58710552804523,1,1,0.4448264078637258,0.6836005194664039,0.6393634563955413,0.5743437410034457,1
0.45040099517818877,8.414209410714173,5,0.4970801279852567,3,0.37252998268652165,5,1,0.4191740727806068,0.5092074938152786,0.30064581474668406,0.7255039249115895,2
0.6110269252917959,7.556671308485168,2,0.7903676597247369,1,0.6226739894865324,4,2,0.6391544769650144,0.5446167349342627,0.4828210845578242,0.4269374844753916,1
0.8658554176801118,5.407717543475381,2,0.6423291569769279,3,0.729945788652716,5,0,0.6205978870190314,0.5274170263677511,0.6429240005088612,0.29710720805282526,3
0.16028333461439984,12.028898735752556,4,0.4644593360755866,4,0.21055275124916895,4,2,0.3492672621412648,0.40006063212524196,0.4128087675590206,0.7468805586574826,2
0.21079059911969766,10.64947635364327,5,0.6434503117729677,4,0.1976731467742508,1,2,0.4056480454117055,0.2685129775058608,0.5172960253850382,0.6052387301304999,4
